year,brand,color,carbon_fiber_body,engine_config,horsepower,torque,weight_kg,zero_to_60_s,top_speed_mph,num_doors,transmission,drivetrain,market_region,mileage,num_owners,interior_material,brake_type,tire_brand,aero_package,limited_edition,has_warranty,last_service_date,service_history,non_original_parts,model,warranty_years,damage,damage_cost,damage_type,price,id
2023,Pagani,Yellow,0,Electric,621,1019,1867,2.65,228,2,dual-clutch,RWD,North America,3964,2,carbon_fiber,steel,Bridgestone,0,0,0,2024-12-15,independent,0,Huayra,0,0,,,2185099.79,ZYIKcZa3Up
2023,Bugatti,White,0,W16,810,813,1889,2.34,259,2,manual,RWD,North America,14609,1,suede,carbon-ceramic,Continental,0,1,0,2024-11-05,authorized,0,Veyron,0,1,81122.0,totaled,2576255.46,5v7SYYHFny
2022,Pagani,Orange,0,Hybrid,1100,1194,1217,3.2,253,4,manual,AWD,North America,14490,3,leather,carbon-ceramic,Continental,1,0,1,2024-12-13,independent,0,Zonda,2,0,,,3165902.49,4f16B9hYmK
2021,McLaren,Black,1,V8,974,470,2378,3.42,268,2,dual-clutch,AWD,Asia,18058,3,carbon_fiber,steel,Continental,0,0,0,2024-11-11,independent,1,GT,0,1,5024.0,minor,479054.95,wOJ4owOa7m
2024,Bugatti,Blue,0,V8,1069,803,1977,2.63,208,2,automatic,RWD,North America,13330,3,carbon_fiber,carbon-ceramic,Goodyear,0,0,1,2025-05-27,authorized,0,Veyron,1,0,,,1730058.78,AggI1Ndcmt
2024,Ferrari,Orange,0,V8,1074,961,1559,3.08,209,2,automatic,AWD,Middle East,2392,1,leather,carbon-ceramic,Continental,1,1,0,2025-01-16,independent,0,488 GTB,0,0,,,474869.3,Vh1LdljeCV
2024,Pagani,Red,0,V8,846,1006,1531,3.38,267,4,manual,AWD,Europe,16262,3,suede,carbon-ceramic,Pirelli,1,1,0,2025-02-28,independent,0,Huayra,0,0,,,3113006.63,KWiiQvY9df
2022,Pagani,Green,1,V12,1319,1190,1727,2.84,257,2,dual-clutch,AWD,Middle East,6878,3,leather,carbon-ceramic,Michelin,0,1,1,2024-07-18,authorized,0,Huayra,2,0,,,1652322.23,b2nLtjLaqx
2023,Ferrari,Blue,0,Hybrid,881,796,1211,3.71,251,2,dual-clutch,RWD,Europe,14904,2,leather,steel,Bridgestone,1,0,1,2025-06-20,authorized,0,488 GTB,4,0,,,264293.13,wi8c4nBcGN
2025,Pagani,Red,0,V10,571,736,2298,3.54,233,2,manual,RWD,Europe,1921,2,leather,steel,Pirelli,0,1,0,2025-03-22,authorized,0,Huayra,0,0,,,3245162.01,JfUL4uKVDS
2025,Ferrari,Orange,0,V10,1020,1043,1411,2.13,234,2,dual-clutch,AWD,Europe,10884,3,leather,steel,Goodyear,0,0,0,2024-07-30,none,0,F8 Tributo,0,0,,,425273.87,NnH1qsV9ch
2022,Bugatti,Orange,0,W16,1432,904,1840,3.24,232,2,dual-clutch,AWD,Middle East,4433,1,suede,carbon-ceramic,Bridgestone,0,1,1,2024-07-15,authorized,0,Veyron,1,0,,,2399963.88,pEFlDb2kIM
2025,McLaren,Red,0,V12,838,675,1482,2.47,231,4,manual,AWD,Europe,18211,2,carbon_fiber,carbon-ceramic,Bridgestone,1,0,0,2024-09-10,authorized,0,GT,0,0,,,511313.38,cgaFhjzgwP
2024,Ferrari,Yellow,1,V8,1163,412,1979,3.12,254,2,manual,RWD,North America,10691,3,leather,carbon-ceramic,Continental,0,1,1,2025-06-11,authorized,0,Portofino,5,0,,,454885.93,gxpJSGHl1r
2021,Lamborghini,Red,0,V8,539,402,2253,3.91,207,2,dual-clutch,AWD,North America,716,2,leather,carbon-ceramic,Bridgestone,0,0,1,2024-12-16,none,0,Urus,2,1,91623.0,minor,492515.37,OzQ19MKKwg
2020,Ferrari,Green,0,Electric,1073,623,2232,3.76,245,4,dual-clutch,AWD,Asia,17014,2,alcantara,steel,Bridgestone,0,0,1,2025-02-12,authorized,0,488 GTB,4,0,,,408486.46,a7ZrCiTAYq
2023,Pagani,Orange,0,Electric,1465,574,1876,2.81,213,2,manual,RWD,Asia,3768,1,suede,carbon-ceramic,Michelin,0,0,1,2024-09-17,independent,0,Zonda,4,0,,,2255277.8,LXBtkzco91
2023,Aston Martin,Red,1,W16,1080,784,1904,2.58,207,2,manual,AWD,Asia,2707,3,leather,steel,Goodyear,0,0,1,2025-06-18,independent,0,Vantage,3,1,64372.0,totaled,273973.08,O3vYQgNhdT
2022,Aston Martin,White,0,V8,669,1001,1625,2.47,270,4,automatic,AWD,North America,16151,2,alcantara,carbon-ceramic,Pirelli,0,0,0,2025-04-28,independent,0,DB11,0,1,43207.0,major,377086.52,d9tymw9Id0
2023,Bugatti,Blue,0,W16,1200,640,1790,3.07,253,2,dual-clutch,RWD,Middle East,19741,3,leather,carbon-ceramic,Continental,0,0,0,2025-01-11,none,0,Chiron,0,0,,,2354548.42,POwugo7iEA
2024,Koenigsegg,White,0,V12,1010,946,1290,2.23,220,2,dual-clutch,AWD,Asia,9499,1,suede,steel,Michelin,0,0,0,2025-05-12,authorized,1,Regera,0,0,,,2347540.63,5lfeF2x61n
2025,Bugatti,Green,0,V10,1083,413,1655,3.1,213,2,manual,AWD,North America,16306,1,alcantara,carbon-ceramic,Pirelli,0,0,0,2024-10-29,none,0,Veyron,0,0,,,3364878.94,wBEtY24ob7
2024,Koenigsegg,Red,0,V8,1483,594,1643,2.0,201,2,manual,AWD,Europe,5033,2,alcantara,carbon-ceramic,Pirelli,1,0,1,2024-09-12,none,0,Regera,3,0,,,2489634.08,Ak7QVic2pm
2022,Aston Martin,Silver,0,Hybrid,958,796,1278,2.65,260,2,automatic,AWD,Middle East,4386,1,suede,carbon-ceramic,Michelin,0,0,0,2024-10-24,none,0,Vantage,0,0,,,577680.82,sScZO7oMjw
2024,Aston Martin,Green,0,V12,1028,830,2126,2.44,216,2,automatic,RWD,Middle East,12150,2,alcantara,carbon-ceramic,Continental,0,1,1,2025-01-29,independent,0,Vantage,2,0,,,549610.09,urRjgRG2GO
2025,Ferrari,Yellow,0,V8,840,705,1302,3.94,247,2,manual,RWD,North America,8157,3,alcantara,steel,Goodyear,1,0,1,2024-08-22,none,0,Portofino,1,0,,,295709.41,ZDLHlhUU4s
2021,McLaren,White,0,Hybrid,556,733,1822,3.45,207,2,dual-clutch,RWD,North America,14113,2,leather,carbon-ceramic,Michelin,0,0,1,2025-05-19,authorized,0,P1,5,0,,,387261.71,NB3BYU7VWd
2022,Lamborghini,White,0,Electric,717,1124,2189,2.7,255,2,automatic,AWD,Europe,15974,2,alcantara,steel,Michelin,0,0,1,2025-04-04,authorized,0,Aventador,5,0,,,684251.26,k4i7vJZ6ZX
2021,Bugatti,Black,0,W16,1118,809,1433,2.19,216,2,manual,RWD,Europe,7675,1,carbon_fiber,steel,Michelin,0,0,1,2025-01-11,authorized,0,Chiron,1,0,,,1759320.01,qmG0NU3DBd
2020,Pagani,Red,1,Electric,1315,402,1843,3.03,268,2,manual,RWD,Europe,18251,3,suede,carbon-ceramic,Continental,0,0,0,2025-06-16,authorized,0,Huayra,0,0,,,2926241.6,FSL1TrgKnk
2021,Koenigsegg,Yellow,1,V10,1230,1090,1989,2.43,211,4,manual,AWD,Middle East,16410,3,leather,carbon-ceramic,Michelin,0,0,1,2025-06-04,independent,0,Jesko,3,0,,,3199509.75,yo8JGP7jhr
2020,Pagani,Silver,1,Electric,963,951,1586,3.07,237,2,dual-clutch,RWD,Middle East,15826,2,alcantara,steel,Michelin,0,0,0,2025-02-13,authorized,0,Huayra,0,0,,,1726617.24,FQDh6qcbVP
2020,McLaren,White,1,V8,746,851,2046,3.67,217,2,manual,AWD,Asia,12841,3,carbon_fiber,steel,Bridgestone,0,0,1,2024-07-29,authorized,0,600LT,4,0,,,413661.53,Da0wtTv5HX
2021,Koenigsegg,White,1,Hybrid,1229,1075,1237,3.23,225,2,manual,AWD,Asia,9124,3,leather,carbon-ceramic,Bridgestone,0,0,0,2024-08-11,independent,0,Agera,0,1,85684.0,totaled,2352084.44,FBB82kFQdw
2022,Bugatti,Yellow,1,Electric,872,1146,2384,3.27,236,2,dual-clutch,AWD,Asia,6588,2,suede,carbon-ceramic,Bridgestone,0,1,0,2025-01-19,none,0,Veyron,0,1,63610.0,minor,2923832.32,c4A2cUe9f6
2025,Ferrari,Green,0,V8,916,1168,2340,3.08,269,2,manual,RWD,Middle East,15822,2,alcantara,steel,Bridgestone,1,0,0,2025-05-18,independent,2,SF90,0,0,,,560939.52,M5AyytxbuF
2024,Pagani,Green,1,V10,1554,894,1440,3.85,240,4,manual,RWD,Europe,16850,3,suede,carbon-ceramic,Michelin,1,0,1,2025-05-04,none,0,Zonda,3,0,,,2273311.17,3fuvLquZQd
2024,McLaren,Red,0,Hybrid,867,816,2249,3.86,241,2,automatic,AWD,Asia,13536,2,suede,carbon-ceramic,Bridgestone,0,1,1,2025-02-21,independent,0,P1,2,0,,,756790.02,Elcis1xRR6
2025,Bugatti,Orange,0,Electric,1058,790,1761,3.03,240,2,manual,RWD,Europe,2700,1,alcantara,steel,Pirelli,0,0,0,2025-04-23,none,0,Chiron,0,0,,,2718625.01,U2HBngt9Xq
2020,Aston Martin,Black,1,W16,607,772,2005,2.61,246,2,dual-clutch,AWD,Europe,8809,3,alcantara,carbon-ceramic,Goodyear,0,0,0,2025-06-08,authorized,0,Valhalla,0,1,31956.0,totaled,350960.33,N2KifBtcdz
2020,Aston Martin,White,0,W16,1083,1027,1497,2.92,213,2,automatic,RWD,Europe,15115,2,leather,steel,Bridgestone,0,0,0,2024-11-05,none,0,Vantage,0,0,,,304729.36,gi1ZqDBahc
2022,Bugatti,Orange,0,Hybrid,1338,451,2004,2.37,200,2,manual,RWD,Asia,12745,3,suede,carbon-ceramic,Continental,1,0,0,2024-12-08,authorized,2,Veyron,0,1,46497.0,major,2584461.69,lRsraAnbYA
2023,Bugatti,Orange,1,W16,917,775,1353,3.27,216,2,dual-clutch,RWD,Asia,19071,3,alcantara,steel,Goodyear,0,0,1,2025-03-24,none,0,Chiron,3,0,,,1573486.02,fKybVUiDOO
2021,Bugatti,Black,0,Electric,1320,794,1931,3.0,254,2,manual,RWD,Europe,5332,1,suede,steel,Pirelli,0,1,0,2024-09-27,independent,0,Chiron,0,0,,,1814677.9,qzhPsCbCM9
2020,Koenigsegg,Orange,0,Electric,1182,541,1667,2.21,252,2,automatic,RWD,Asia,12159,1,alcantara,steel,Goodyear,0,0,1,2024-09-28,independent,0,Regera,1,0,,,2255068.49,tGtuXHEgRt
2024,Bugatti,Orange,1,Hybrid,755,485,1248,2.4,230,2,dual-clutch,AWD,North America,179,3,suede,steel,Goodyear,0,0,0,2025-01-10,independent,0,Veyron,0,0,,,3499605.39,z2qjTvIwzi
2022,Pagani,Green,1,Electric,1279,863,1245,2.96,261,2,automatic,RWD,Asia,7996,1,leather,steel,Pirelli,0,1,1,2025-06-03,none,0,Huayra,2,1,79747.0,totaled,2027345.51,RPDyuClGUL
2021,McLaren,Green,0,V8,1337,445,1979,3.78,207,2,dual-clutch,RWD,Europe,10777,2,suede,carbon-ceramic,Bridgestone,0,1,0,2024-08-07,none,0,P1,0,1,44917.0,major,519541.19,5aa6ln0bZb
2022,Koenigsegg,Blue,0,V10,1414,637,1281,3.13,229,2,dual-clutch,RWD,Europe,14862,3,alcantara,carbon-ceramic,Pirelli,0,0,1,2024-11-06,authorized,0,Regera,1,0,,,3087056.36,zWAaW8zd9A
2021,Bugatti,Silver,0,W16,734,409,2267,3.36,265,2,manual,RWD,Middle East,5464,1,carbon_fiber,steel,Continental,1,1,1,2025-04-09,authorized,0,Chiron,2,0,,,1781276.77,oIYY1x8dkk
2021,Lamborghini,Red,1,V8,1052,1063,2154,2.68,244,2,dual-clutch,RWD,Middle East,17305,3,leather,steel,Pirelli,0,0,0,2024-11-28,authorized,0,Huracan,0,0,,,611718.64,vi8wUqJmFs
2025,Lamborghini,Orange,0,Hybrid,680,972,1472,3.14,217,2,dual-clutch,AWD,Europe,3092,3,leather,steel,Michelin,1,0,0,2025-02-11,authorized,0,Urus,0,0,,,326472.67,vZ3FXJDQgQ
2020,McLaren,Blue,0,W16,656,929,1593,2.89,244,2,manual,AWD,North America,5527,2,carbon_fiber,steel,Michelin,1,0,0,2024-11-19,authorized,0,GT,0,0,,,751886.33,7HliedrZd7
2022,Aston Martin,Silver,0,V8,1070,997,1989,3.32,218,2,dual-clutch,AWD,Middle East,11791,2,alcantara,steel,Goodyear,0,0,0,2025-01-17,independent,0,DB11,0,0,,,541419.49,aG9K9YXorI
2022,Ferrari,Blue,0,Electric,1356,1048,1794,2.1,267,2,dual-clutch,RWD,Europe,13727,2,leather,carbon-ceramic,Bridgestone,0,0,0,2025-01-12,authorized,0,SF90,0,1,99082.0,major,213522.24,G4eFqSu5iD
2025,Ferrari,Blue,1,Hybrid,1547,1141,1257,2.99,249,2,dual-clutch,RWD,Middle East,2719,1,carbon_fiber,steel,Bridgestone,0,0,0,2024-10-13,independent,0,SF90,0,1,16703.0,totaled,528142.93,RJGtOChW8l
2024,Aston Martin,Red,0,Hybrid,1447,1039,1764,2.59,224,2,dual-clutch,AWD,Middle East,15912,1,carbon_fiber,carbon-ceramic,Michelin,0,0,0,2024-11-26,authorized,0,Valhalla,0,0,,,403422.64,fVWuDkRr2v
2024,Koenigsegg,Red,1,W16,1091,1015,1200,2.65,237,4,manual,AWD,Europe,15467,1,suede,steel,Continental,0,0,0,2025-06-09,independent,1,Jesko,0,0,,,1745225.72,iHIA8Vc1xO
2020,Koenigsegg,Yellow,0,Electric,633,1097,1415,3.92,235,4,manual,AWD,Asia,12924,2,suede,steel,Pirelli,0,0,0,2025-06-15,authorized,0,Agera,0,1,6064.0,totaled,2153286.93,63qopdPRJb
2020,Koenigsegg,Black,1,W16,920,577,1965,2.37,267,2,automatic,AWD,North America,9215,3,alcantara,carbon-ceramic,Pirelli,0,1,0,2025-03-19,independent,0,Jesko,0,1,71902.0,major,3207056.53,xS90zIyWkN
2023,Ferrari,Black,1,V12,712,405,1870,2.62,255,2,dual-clutch,RWD,Asia,16535,2,carbon_fiber,steel,Pirelli,1,0,0,2025-02-01,independent,0,Roma,0,0,,,409637.59,AMrFOlvGEG
2025,Lamborghini,Yellow,0,V8,1399,706,1710,3.02,238,2,manual,AWD,Europe,15241,1,suede,steel,Continental,1,0,1,2025-03-30,authorized,0,Huracan,4,1,21718.0,major,555823.94,2DK3Hc8z0Z
2024,Ferrari,Yellow,0,V12,981,947,2114,3.73,262,2,dual-clutch,RWD,Europe,1144,1,alcantara,carbon-ceramic,Continental,0,1,1,2024-11-13,authorized,0,Portofino,3,1,13180.0,major,464990.96,wMP4psiMzE
2021,Pagani,Green,0,V8,847,726,1294,2.83,206,2,manual,AWD,North America,4534,1,leather,carbon-ceramic,Pirelli,0,0,1,2025-04-28,authorized,0,Huayra,1,0,,,3282735.91,hX6nWzHZOS
2022,Bugatti,Silver,1,V10,665,755,1692,3.49,257,4,automatic,RWD,Europe,14635,2,suede,steel,Pirelli,1,0,0,2024-10-24,none,0,Veyron,0,1,76943.0,minor,2974533.6,MgL1YP9gKg
2020,Koenigsegg,Blue,0,Hybrid,1436,1192,1964,3.71,258,2,dual-clutch,RWD,Middle East,720,1,alcantara,carbon-ceramic,Continental,0,0,0,2024-09-29,independent,0,Regera,0,0,,,2460605.54,3DXUy6SKRr
2022,Lamborghini,Orange,1,W16,847,794,2221,2.62,247,2,automatic,RWD,North America,19613,2,suede,steel,Pirelli,0,0,0,2025-05-24,independent,0,Sian,0,1,5110.0,totaled,673533.98,1Jk8unffbB
2022,McLaren,Yellow,1,V10,1348,699,1349,2.79,204,2,automatic,AWD,Asia,1006,3,leather,carbon-ceramic,Continental,0,0,1,2024-11-13,authorized,0,600LT,2,0,,,591406.22,2mrd98zsy5
2023,McLaren,White,1,V10,897,925,2246,2.71,235,2,automatic,RWD,North America,11490,2,leather,steel,Goodyear,1,1,1,2024-07-23,authorized,0,720S,3,0,,,690150.55,PsDVZFBG8z
2024,Bugatti,Black,1,Hybrid,1082,1148,1955,3.67,224,2,manual,RWD,Asia,7099,1,suede,carbon-ceramic,Michelin,0,0,0,2025-04-29,authorized,0,Chiron,0,0,,,2516258.67,FUovO0ctCA
2020,Lamborghini,Yellow,0,Hybrid,1225,684,1598,2.09,244,2,dual-clutch,AWD,Europe,12311,3,leather,steel,Michelin,0,0,1,2024-08-11,authorized,0,Aventador,5,0,,,529966.54,RyqzcQ2K9f
2022,Ferrari,White,0,V8,807,729,1609,2.62,218,2,manual,AWD,Asia,537,1,alcantara,carbon-ceramic,Continental,0,0,1,2024-11-29,authorized,0,SF90,1,1,78404.0,major,318218.86,A0zTVcwPYC
2020,Ferrari,White,0,V12,1490,449,1330,3.36,206,2,manual,AWD,Asia,15929,3,suede,carbon-ceramic,Pirelli,1,0,1,2024-12-05,authorized,0,Portofino,4,0,,,424023.43,vzKgnn4aob
2021,Pagani,White,1,Electric,1297,1172,2054,3.13,257,2,dual-clutch,AWD,Asia,11016,1,suede,steel,Michelin,1,0,0,2025-06-20,independent,1,Zonda,0,0,,,3192390.64,AkJJOESrS2
2023,Pagani,Green,1,V8,1218,1021,1347,2.87,265,2,dual-clutch,AWD,North America,2685,2,leather,steel,Bridgestone,0,0,0,2024-10-08,authorized,0,Huayra,0,1,19378.0,major,2133836.95,SWwD29OHKJ
2021,Ferrari,Green,1,Electric,965,1108,1580,3.08,238,4,dual-clutch,AWD,Middle East,1980,1,alcantara,steel,Pirelli,1,0,0,2025-01-15,authorized,0,488 GTB,0,0,,,516263.61,R40RVeEty3
2020,McLaren,Orange,0,V10,598,777,2332,2.4,217,2,dual-clutch,RWD,Asia,5906,2,suede,carbon-ceramic,Continental,0,1,0,2024-10-18,independent,0,P1,0,1,9087.0,minor,620729.1,4bSMia6Chf
2020,Koenigsegg,Orange,0,Electric,657,1163,1751,2.86,200,2,manual,RWD,North America,539,2,suede,steel,Bridgestone,0,0,1,2024-09-16,independent,0,Regera,2,1,61585.0,totaled,2243791.93,M2chvwENMI
2024,McLaren,White,1,V12,1109,999,2344,3.0,262,2,dual-clutch,AWD,North America,12076,3,leather,steel,Continental,1,1,0,2024-12-29,independent,0,600LT,0,0,,,392275.35,8HiQ5JWb10
2022,Pagani,Silver,0,V8,1053,937,1494,3.8,202,2,dual-clutch,AWD,Middle East,7261,2,leather,carbon-ceramic,Pirelli,0,0,1,2025-04-03,authorized,0,Zonda,1,0,,,2277885.59,mByvnIaQlD
2022,Bugatti,Green,0,Hybrid,1150,1173,2343,2.52,220,2,dual-clutch,RWD,North America,9220,2,alcantara,carbon-ceramic,Goodyear,0,0,0,2025-05-18,none,0,Veyron,0,0,,,2570894.38,573fbXjPKk
2021,Ferrari,Blue,1,V12,1419,543,1655,3.74,229,2,automatic,RWD,Europe,51,2,alcantara,steel,Goodyear,0,0,0,2025-05-11,none,0,488 GTB,0,0,,,580698.7,q0NRC2QNhB
2023,Pagani,White,0,V12,726,459,1368,3.29,210,2,dual-clutch,RWD,Europe,1686,3,leather,steel,Goodyear,1,0,0,2024-08-26,authorized,0,Huayra,0,0,,,3279849.07,agWLhHuqJI
2025,Pagani,Blue,0,V8,922,1179,1909,2.04,221,2,dual-clutch,AWD,Europe,19205,1,alcantara,carbon-ceramic,Pirelli,1,1,0,2025-05-24,authorized,0,Zonda,0,0,,,2984364.68,QUCb3Ce1pM
2022,Koenigsegg,Blue,0,Hybrid,1595,474,2366,3.45,256,2,manual,RWD,Middle East,8096,1,carbon_fiber,carbon-ceramic,Pirelli,1,0,1,2025-02-18,none,0,Regera,1,0,,,2821471.4,Ieb77xuPHQ
2024,Ferrari,White,0,V12,742,402,1236,2.07,202,2,automatic,RWD,North America,10032,2,carbon_fiber,steel,Bridgestone,0,1,1,2025-03-08,none,0,F8 Tributo,5,0,,,554438.82,9abZDnNDfm
2021,Koenigsegg,Black,1,Hybrid,1029,974,1430,3.99,229,4,manual,AWD,Europe,8616,2,leather,carbon-ceramic,Pirelli,1,0,1,2024-08-27,authorized,0,Agera,4,1,82353.0,major,2811185.84,ytFYXsXRSd
2021,Ferrari,Silver,0,W16,1568,1147,1453,3.75,244,2,automatic,AWD,Asia,10319,1,suede,carbon-ceramic,Pirelli,0,1,1,2025-01-15,authorized,0,Portofino,5,0,,,465712.12,kSEZCw8Gts
2025,Koenigsegg,White,0,W16,870,847,1528,2.59,235,4,manual,AWD,North America,8545,2,leather,steel,Bridgestone,0,1,0,2024-07-10,none,0,Regera,0,0,,,3097617.82,wJ13pQPV2n
2024,McLaren,Orange,0,W16,1151,1140,2179,2.51,263,2,manual,RWD,Europe,3690,1,leather,steel,Bridgestone,1,0,1,2024-10-12,authorized,0,P1,2,1,86948.0,major,546801.5,Hqb4MdJdRx
2023,Bugatti,White,1,Electric,1188,674,1209,2.76,253,4,dual-clutch,AWD,North America,18073,3,leather,steel,Continental,0,0,0,2024-09-01,none,0,Chiron,0,0,,,2623598.94,k4TS3YFWso
2024,Bugatti,Green,0,V12,1233,929,1645,2.71,267,2,dual-clutch,RWD,Europe,8484,2,suede,carbon-ceramic,Michelin,0,1,1,2025-06-02,authorized,0,Veyron,3,1,98293.0,major,1662790.23,MYRxgo38Gg
2023,Ferrari,White,0,V8,591,991,2121,2.74,249,2,automatic,RWD,Asia,716,2,carbon_fiber,steel,Michelin,0,0,1,2025-04-07,none,0,Portofino,1,0,,,428866.82,99xKMTmSaR
2024,Lamborghini,Black,0,V8,1545,614,2035,2.64,230,2,automatic,AWD,North America,4575,1,alcantara,carbon-ceramic,Continental,0,1,0,2025-05-20,authorized,0,Urus,0,0,,,384926.74,9NNviMIb8U
2024,Aston Martin,Green,0,Electric,671,1082,1277,3.24,228,2,automatic,RWD,Europe,10670,1,carbon_fiber,carbon-ceramic,Goodyear,0,0,0,2025-01-20,authorized,0,DB11,0,1,58219.0,major,409842.48,bMPlKUO2FY
2020,Pagani,Orange,0,V8,1600,884,1392,2.33,258,2,dual-clutch,AWD,Europe,15637,3,alcantara,carbon-ceramic,Pirelli,0,0,1,2024-10-19,none,0,Zonda,2,1,62041.0,totaled,2585854.9,f8xbVM4YPy
2021,Pagani,Red,1,W16,678,728,1600,3.69,235,2,manual,AWD,Asia,16346,2,alcantara,carbon-ceramic,Bridgestone,0,0,0,2025-05-08,authorized,0,Huayra,0,0,,,1574799.08,WzL8Q72EQO
2024,Ferrari,Red,1,V12,737,654,1308,3.62,266,2,automatic,AWD,Asia,637,1,leather,steel,Bridgestone,0,0,0,2025-05-22,authorized,0,488 GTB,0,0,,,496485.5,KGMG4XLC5j
2025,Koenigsegg,Blue,0,V8,1376,786,1991,2.95,210,2,dual-clutch,AWD,Europe,7979,3,leather,carbon-ceramic,Goodyear,1,0,0,2024-11-26,none,0,Regera,0,1,32684.0,totaled,1834058.15,NXz7qJIPQm
2024,Lamborghini,Silver,0,V8,1401,525,1462,3.71,210,2,dual-clutch,RWD,Europe,9491,1,alcantara,steel,Bridgestone,0,1,1,2025-04-15,authorized,1,Sian,2,1,27729.0,major,496178.3,GvrDOVGRXe
2022,McLaren,Blue,1,V10,779,1166,1528,2.49,225,2,manual,AWD,Middle East,12631,1,suede,carbon-ceramic,Goodyear,0,0,0,2025-01-15,authorized,0,720S,0,0,,,740879.5,Sb6kx69rWt
2021,Koenigsegg,Black,0,V10,1542,983,1562,2.04,252,2,manual,RWD,Middle East,8903,3,suede,carbon-ceramic,Continental,0,0,1,2025-06-20,authorized,0,Jesko,4,0,,,1738329.89,nTlcASqNyO
2022,Koenigsegg,Yellow,1,V10,1239,949,1458,3.24,213,2,dual-clutch,RWD,North America,11725,3,suede,steel,Goodyear,1,1,1,2024-11-02,independent,0,Jesko,1,1,23228.0,minor,3355347.48,9pYK25InuJ
2021,Ferrari,Orange,0,V12,870,723,1284,2.92,263,4,manual,AWD,North America,12070,3,suede,steel,Michelin,0,0,1,2024-12-23,independent,0,488 GTB,5,0,,,291311.13,mJfCpuKIWQ
2022,Ferrari,Silver,1,W16,1369,603,1507,3.13,209,2,manual,RWD,Middle East,3341,3,leather,steel,Goodyear,0,1,0,2024-11-14,none,0,488 GTB,0,1,77800.0,major,203769.43,9rFtmZzlhT
2024,Pagani,Orange,1,Hybrid,1518,571,1461,3.8,230,2,dual-clutch,AWD,Europe,16068,3,carbon_fiber,steel,Continental,1,0,1,2025-03-30,independent,0,Zonda,3,0,,,3044836.82,j8sGeolOmv
2024,Ferrari,Red,1,W16,720,1134,1996,3.94,235,2,automatic,AWD,Asia,5550,3,carbon_fiber,steel,Goodyear,0,0,0,2025-03-29,authorized,0,SF90,0,0,,,326715.25,MCpYlDGPhZ
2020,Ferrari,Blue,1,W16,1419,616,1830,3.27,209,2,automatic,AWD,North America,18167,2,alcantara,steel,Continental,1,0,1,2024-09-19,authorized,0,SF90,1,0,,,512036.57,8f93Glz084
2025,Ferrari,Orange,0,V12,803,644,1879,3.53,225,2,dual-clutch,RWD,Europe,14688,3,suede,carbon-ceramic,Michelin,0,0,1,2024-10-19,none,0,F8 Tributo,1,0,,,574514.65,tVv1jcuSKM
2022,Pagani,Red,1,V12,937,735,2064,2.17,219,2,automatic,AWD,Asia,17872,2,leather,steel,Pirelli,0,0,1,2024-12-09,independent,0,Zonda,3,1,52223.0,major,2280294.55,3cnDAIVegR
2023,McLaren,Black,0,V10,874,1102,1523,2.32,243,4,dual-clutch,AWD,Asia,16851,1,leather,carbon-ceramic,Continental,0,0,1,2024-11-21,none,0,GT,2,0,,,702021.68,ObzTNx6ou0
2020,McLaren,Black,0,V8,880,697,2124,3.47,261,2,dual-clutch,RWD,Europe,5583,1,leather,carbon-ceramic,Pirelli,0,1,1,2025-06-04,none,0,GT,5,1,25220.0,major,579074.53,VSeVo1Q76X
2022,Aston Martin,Yellow,1,Electric,1485,581,1926,2.86,208,2,manual,AWD,Europe,12113,3,alcantara,steel,Continental,1,0,0,2024-08-30,authorized,0,DB11,0,1,92826.0,minor,302287.83,zrW8fFkBHc
2022,Aston Martin,Orange,1,Electric,513,733,2177,2.89,270,2,automatic,AWD,North America,17801,1,leather,carbon-ceramic,Goodyear,1,1,1,2024-09-30,independent,0,DB11,1,0,,,253463.66,BfxO9sCQpf
2020,Ferrari,Yellow,1,Hybrid,1242,910,1416,2.62,223,2,dual-clutch,AWD,Middle East,18160,3,alcantara,carbon-ceramic,Pirelli,1,0,0,2024-12-05,independent,0,Portofino,0,0,,,546421.83,QmXN4YiZXS
2024,Aston Martin,Green,0,V8,1168,782,1647,3.21,211,2,automatic,AWD,Europe,1081,3,alcantara,steel,Continental,1,1,0,2024-08-07,authorized,0,Vantage,0,0,,,268291.48,kvuankOw1a
2022,Pagani,Silver,1,Hybrid,999,1116,1518,2.37,259,2,automatic,AWD,Middle East,13437,2,alcantara,steel,Continental,1,0,0,2025-05-08,authorized,2,Zonda,0,0,,,2388780.04,KyUcJTcOEd
2024,McLaren,Orange,1,V10,1064,598,2193,3.25,215,2,automatic,AWD,North America,19309,1,alcantara,carbon-ceramic,Pirelli,0,0,1,2024-10-31,none,0,GT,2,0,,,478570.29,vUiDN1SdRS
2020,Koenigsegg,Black,0,Hybrid,1029,731,1236,2.35,228,2,dual-clutch,RWD,Middle East,4084,3,leather,steel,Continental,1,0,0,2024-07-22,independent,0,Jesko,0,0,,,3228428.99,K8cujNfG0X
2024,McLaren,Blue,0,V8,991,564,1930,2.13,231,2,manual,AWD,Middle East,12253,1,leather,steel,Pirelli,0,1,1,2025-03-17,independent,0,P1,4,0,,,465529.49,XcQ7GXmXnU
2021,McLaren,Red,0,V8,1254,641,2210,2.66,234,2,automatic,AWD,Asia,7628,2,carbon_fiber,carbon-ceramic,Michelin,0,0,1,2025-07-03,independent,0,720S,2,0,,,445334.48,SWseeItON6
